,0
223,-0.006260454503998819
224,-0.006260454503998819
225,-0.006260454503998819
226,-0.006260454503998819
227,-0.006260454503998819
228,-0.024587021544394048
229,-0.010957247880421964
230,0.0
231,-0.005683075404928015
232,-0.005683075404928015
233,-0.005683075404928015
234,-0.005683075404928015
235,-0.005683075404928015
236,-0.005683075404928015
237,-0.005683075404928015
238,-0.005683075404928015
239,-0.005683075404928015
240,-0.005683075404928015
241,-0.005683075404928015
242,-0.005683075404928015
243,-0.005683075404928015
244,-0.005683075404928015
245,-0.005683075404928015
246,-0.005683075404928015
247,-0.005683075404928015
248,-0.005683075404928015
249,-0.005683075404928015
250,-0.005683075404928015
251,-0.005683075404928015
252,-0.005683075404928015
253,-0.005683075404928015
254,-0.005683075404928015
255,-0.005683075404928015
256,-0.005683075404928015
257,-0.005683075404928015
258,-0.005683075404928015
259,-0.005683075404928015
260,-0.005683075404928015
261,-0.005683075404928015
262,-0.005683075404928015
263,-0.005683075404928015
264,-0.005683075404928015
265,-0.005683075404928015
266,-0.005683075404928015
267,-0.005683075404928015
268,-0.005683075404928015
269,-0.005683075404928015
270,-0.005683075404928015
271,-0.005683075404928015
272,-0.005683075404928015
273,-0.005683075404928015
274,-0.005683075404928015
275,-0.005683075404928015
276,-0.005683075404928015
277,-0.005683075404928015
278,-0.005683075404928015
279,-0.005683075404928015
280,-0.005683075404928015
281,-0.005683075404928015
282,-0.005683075404928015
283,-0.005683075404928015
284,-0.005683075404928015
285,-0.005683075404928015
286,0.005861299749991118
287,-0.0
288,0.030016493843121394
289,0.002151926804172666
290,0.002151926804172666
291,0.002151926804172666
292,0.002151926804172666
293,0.002151926804172666
294,0.002151926804172666
295,0.002151926804172666
296,0.002151926804172666
297,0.002151926804172666
298,0.002151926804172666
299,0.002151926804172666
300,0.002151926804172666
301,0.002151926804172666
302,0.002151926804172666
303,0.002151926804172666
304,0.002151926804172666
305,0.002151926804172666
306,0.002151926804172666
307,0.002151926804172666
308,0.002151926804172666
309,0.002151926804172666
310,0.002151926804172666
311,0.002151926804172666
312,0.002151926804172666
313,0.002151926804172666
314,0.002151926804172666
315,0.002151926804172666
316,0.002151926804172666
317,0.002151926804172666
318,0.002151926804172666
319,0.002151926804172666
320,0.002151926804172666
321,0.002151926804172666
322,0.002151926804172666
323,0.002151926804172666
324,0.002151926804172666
325,0.002151926804172666
326,0.002151926804172666
327,0.002151926804172666
328,0.002151926804172666
329,0.002151926804172666
330,0.002151926804172666
331,0.002151926804172666
332,0.002151926804172666
333,0.002151926804172666
334,0.002151926804172666
335,0.002151926804172666
336,0.002151926804172666
337,0.002151926804172666
338,0.002151926804172666
339,0.002151926804172666
340,0.002151926804172666
341,0.002151926804172666
342,0.002151926804172666
343,0.002151926804172666
344,0.014915828191767021
345,0.0142593180557394
346,-0.02547348981542259
347,0.01148930004775571
348,0.01148930004775571
349,0.01148930004775571
350,0.01148930004775571
351,0.01148930004775571
352,0.01148930004775571
353,0.01148930004775571
354,0.01148930004775571
355,0.01148930004775571
356,0.01148930004775571
357,0.01148930004775571
358,0.01148930004775571
359,0.01148930004775571
360,0.01148930004775571
361,0.01148930004775571
362,0.01148930004775571
363,0.01148930004775571
364,0.01148930004775571
365,0.01148930004775571
366,0.01148930004775571
367,0.01148930004775571
368,0.01148930004775571
369,0.01148930004775571
370,0.01148930004775571
371,0.01148930004775571
372,0.01148930004775571
373,0.01148930004775571
374,0.01148930004775571
375,0.01148930004775571
376,0.01148930004775571
377,0.01148930004775571
378,0.01148930004775571
379,0.01148930004775571
380,0.01148930004775571
381,0.01148930004775571
382,0.01148930004775571
383,0.01148930004775571
384,0.01148930004775571
385,0.01148930004775571
386,0.01148930004775571
387,0.01148930004775571
388,0.01148930004775571
389,0.01148930004775571
390,0.01148930004775571
391,0.01148930004775571
392,0.01148930004775571
393,0.01148930004775571
394,0.01148930004775571
395,0.01148930004775571
396,0.01148930004775571
397,0.01148930004775571
398,0.01148930004775571
399,0.01148930004775571
400,0.01148930004775571
401,0.01148930004775571
402,-0.01730791370774663
403,-0.005647278257766781
404,-0.0021659094453764056
405,-0.0021659094453764056
406,-0.0021659094453764056
407,-0.0021659094453764056
408,-0.0021659094453764056
409,-0.0021659094453764056
410,-0.0021659094453764056
411,-0.0021659094453764056
412,-0.0021659094453764056
413,-0.0021659094453764056
414,-0.0021659094453764056
415,-0.0021659094453764056
416,-0.0021659094453764056
417,-0.0021659094453764056
418,-0.0021659094453764056
419,-0.0021659094453764056
420,-0.0021659094453764056
421,-0.0021659094453764056
422,-0.0021659094453764056
423,-0.0021659094453764056
424,-0.0021659094453764056
425,-0.0021659094453764056
426,-0.0021659094453764056
427,-0.0021659094453764056
428,-0.0021659094453764056
429,-0.0021659094453764056
430,-0.0021659094453764056
431,-0.0021659094453764056
432,-0.0021659094453764056
433,-0.0021659094453764056
434,-0.0021659094453764056
435,-0.0021659094453764056
436,-0.0021659094453764056
437,-0.0021659094453764056
438,-0.0021659094453764056
439,-0.0021659094453764056
440,-0.0021659094453764056
441,-0.0021659094453764056
442,-0.0021659094453764056
443,-0.0021659094453764056
444,-0.0021659094453764056
445,-0.0021659094453764056
446,-0.0021659094453764056
447,-0.0021659094453764056
448,-0.0021659094453764056
449,-0.0021659094453764056
450,-0.0021659094453764056
451,-0.0021659094453764056
452,-0.0021659094453764056
453,-0.0021659094453764056
454,-0.0021659094453764056
455,-0.0021659094453764056
456,-0.0021659094453764056
457,-0.0021659094453764056
458,-0.0021659094453764056
459,-0.004514680354526583
460,0.008004369399402677
461,-0.0004330879236164329
462,0.018832142252991218
463,0.018832142252991218
464,0.018832142252991218
465,0.018832142252991218
466,0.018832142252991218
467,0.018832142252991218
468,0.018832142252991218
469,0.018832142252991218
470,0.018832142252991218
471,0.018832142252991218
472,0.018832142252991218
473,0.018832142252991218
474,0.018832142252991218
475,0.018832142252991218
476,0.018832142252991218
477,0.018832142252991218
478,0.018832142252991218
479,0.018832142252991218
480,0.018832142252991218
481,0.018832142252991218
482,0.018832142252991218
483,0.018832142252991218
484,0.018832142252991218
485,0.018832142252991218
486,0.018832142252991218
487,0.018832142252991218
488,0.018832142252991218
489,0.018832142252991218
490,0.018832142252991218
491,0.018832142252991218
492,0.018832142252991218
493,0.018832142252991218
494,0.018832142252991218
495,0.018832142252991218
496,0.018832142252991218
497,0.018832142252991218
498,0.018832142252991218
499,0.018832142252991218
500,0.018832142252991218
501,0.018832142252991218
502,0.018832142252991218
503,0.018832142252991218
504,0.018832142252991218
505,0.018832142252991218
506,0.018832142252991218
507,0.018832142252991218
508,0.018832142252991218
509,0.018832142252991218
510,0.018832142252991218
511,0.018832142252991218
512,0.018832142252991218
513,0.018832142252991218
514,0.018832142252991218
515,0.018832142252991218
516,0.018832142252991218
517,0.0
518,0.013058089858838962
519,0.018447541588874745
520,-0.003685641028493205
521,-0.003685641028493205
522,-0.003685641028493205
523,-0.003685641028493205
524,-0.003685641028493205
525,-0.003685641028493205
526,-0.003685641028493205
527,-0.003685641028493205
528,-0.003685641028493205
529,-0.003685641028493205
530,-0.003685641028493205
531,-0.003685641028493205
532,-0.003685641028493205
533,-0.003685641028493205
534,-0.003685641028493205
535,-0.003685641028493205
536,-0.003685641028493205
537,-0.003685641028493205
538,-0.003685641028493205
539,-0.003685641028493205
540,-0.003685641028493205
541,-0.003685641028493205
542,-0.003685641028493205
543,-0.003685641028493205
544,-0.003685641028493205
545,-0.003685641028493205
546,-0.003685641028493205
547,-0.003685641028493205
548,-0.003685641028493205
549,-0.003685641028493205
550,-0.003685641028493205
551,-0.003685641028493205
552,-0.003685641028493205
553,-0.003685641028493205
554,-0.003685641028493205
555,-0.003685641028493205
556,-0.003685641028493205
557,-0.003685641028493205
558,-0.003685641028493205
559,-0.003685641028493205
560,-0.003685641028493205
561,-0.003685641028493205
562,-0.003685641028493205
563,-0.003685641028493205
564,-0.003685641028493205
565,-0.003685641028493205
566,-0.003685641028493205
567,-0.003685641028493205
568,-0.003685641028493205
569,-0.003685641028493205
570,-0.003685641028493205
571,-0.003685641028493205
572,-0.003685641028493205
573,-0.003685641028493205
574,-0.003685641028493205
575,-0.024629695106630697
576,-0.012259718125451001
577,-0.011411789101630352
578,-0.01261374286939509
579,-0.01261374286939509
580,-0.01261374286939509
581,-0.01261374286939509
582,-0.01261374286939509
583,-0.01261374286939509
584,-0.01261374286939509
585,-0.01261374286939509
586,-0.01261374286939509
587,-0.01261374286939509
588,-0.01261374286939509
589,-0.01261374286939509
590,-0.01261374286939509
591,-0.01261374286939509
592,-0.01261374286939509
593,-0.01261374286939509
594,-0.01261374286939509
595,-0.01261374286939509
596,-0.01261374286939509
597,-0.01261374286939509
598,-0.01261374286939509
599,-0.01261374286939509
600,-0.01261374286939509
601,-0.01261374286939509
602,-0.01261374286939509
603,-0.01261374286939509
604,-0.01261374286939509
605,-0.01261374286939509
606,-0.01261374286939509
607,-0.01261374286939509
608,-0.01261374286939509
609,-0.01261374286939509
610,-0.01261374286939509
611,-0.01261374286939509
612,-0.01261374286939509
613,-0.01261374286939509
614,-0.01261374286939509
615,-0.01261374286939509
616,-0.01261374286939509
617,-0.01261374286939509
618,-0.01261374286939509
619,-0.01261374286939509
620,-0.01261374286939509
621,-0.01261374286939509
622,-0.01261374286939509
623,-0.01261374286939509
624,-0.01261374286939509
625,-0.01261374286939509
626,-0.01261374286939509
627,-0.01261374286939509
628,-0.01261374286939509
629,-0.01261374286939509
630,-0.01261374286939509
631,-0.01261374286939509
632,-0.01261374286939509
633,0.0
634,-0.025512116836194698
635,-0.017290296376893378
636,0.005231779224434781
637,0.005231779224434781
638,0.005231779224434781
639,0.005231779224434781
640,0.005231779224434781
641,0.005231779224434781
642,0.005231779224434781
643,0.005231779224434781
644,0.005231779224434781
645,0.005231779224434781
646,0.005231779224434781
647,0.005231779224434781
648,0.005231779224434781
649,0.005231779224434781
650,0.005231779224434781
651,0.005231779224434781
652,0.005231779224434781
653,0.005231779224434781
654,0.005231779224434781
655,0.005231779224434781
656,0.005231779224434781
657,0.005231779224434781
658,0.005231779224434781
659,0.005231779224434781
660,0.005231779224434781
661,0.005231779224434781
662,0.005231779224434781
663,0.005231779224434781
664,0.005231779224434781
665,0.005231779224434781
666,0.005231779224434781
667,0.005231779224434781
668,0.005231779224434781
669,0.005231779224434781
670,0.005231779224434781
671,0.005231779224434781
672,0.005231779224434781
673,0.005231779224434781
674,0.005231779224434781
675,0.005231779224434781
676,0.005231779224434781
677,0.005231779224434781
678,0.005231779224434781
679,0.005231779224434781
680,0.005231779224434781
681,0.005231779224434781
682,0.005231779224434781
683,0.005231779224434781
684,0.005231779224434781
685,0.005231779224434781
686,0.005231779224434781
687,0.005231779224434781
688,0.005231779224434781
689,0.005231779224434781
690,0.005231779224434781
691,0.09586372507078357
692,-0.09623216931798045
693,-0.08960570476586276
694,-0.0006201550586351494
695,-0.0006201550586351494
696,-0.0006201550586351494
697,-0.0006201550586351494
698,-0.0006201550586351494
699,-0.0006201550586351494
700,-0.0006201550586351494
701,-0.0006201550586351494
702,-0.0006201550586351494
703,-0.0006201550586351494
704,-0.0006201550586351494
705,-0.0006201550586351494
706,-0.0006201550586351494
707,-0.0006201550586351494
708,-0.0006201550586351494
709,-0.0006201550586351494
710,-0.0006201550586351494
711,-0.0006201550586351494
712,-0.0006201550586351494
713,-0.0006201550586351494
714,-0.0006201550586351494
715,-0.0006201550586351494
716,-0.0006201550586351494
717,-0.0006201550586351494
718,-0.0006201550586351494
719,-0.0006201550586351494
720,-0.0006201550586351494
721,-0.0006201550586351494
722,-0.0006201550586351494
723,-0.0006201550586351494
724,-0.0006201550586351494
725,-0.0006201550586351494
726,-0.0006201550586351494
727,-0.0006201550586351494
728,-0.0006201550586351494
729,-0.0006201550586351494
730,-0.0006201550586351494
731,-0.0006201550586351494
732,-0.0006201550586351494
733,-0.0006201550586351494
734,-0.0006201550586351494
735,-0.0006201550586351494
736,-0.0006201550586351494
737,-0.0006201550586351494
738,-0.0006201550586351494
739,-0.0006201550586351494
740,-0.0006201550586351494
741,-0.0006201550586351494
742,-0.0006201550586351494
743,-0.0006201550586351494
744,-0.0006201550586351494
745,-0.0006201550586351494
746,-0.0006201550586351494
747,-0.0006201550586351494
748,-0.0006201550586351494
749,-0.0
750,0.008084481490300775
751,0.013239282348012775
752,-0.01183176487480741
753,-0.01183176487480741
754,-0.01183176487480741
755,-0.01183176487480741
756,-0.01183176487480741
757,-0.01183176487480741
758,-0.01183176487480741
759,-0.01183176487480741
760,-0.01183176487480741
761,-0.01183176487480741
762,-0.01183176487480741
763,-0.01183176487480741
764,-0.01183176487480741
765,-0.01183176487480741
766,-0.01183176487480741
767,-0.01183176487480741
768,-0.01183176487480741
769,-0.01183176487480741
770,-0.01183176487480741
771,-0.01183176487480741
772,-0.01183176487480741
773,-0.01183176487480741
774,-0.01183176487480741
775,-0.01183176487480741
776,-0.01183176487480741
777,-0.01183176487480741
778,-0.01183176487480741
779,-0.01183176487480741
780,-0.01183176487480741
781,-0.01183176487480741
782,-0.01183176487480741
783,-0.01183176487480741
784,-0.01183176487480741
785,-0.01183176487480741
786,-0.01183176487480741
787,-0.01183176487480741
788,-0.01183176487480741
789,-0.01183176487480741
790,-0.01183176487480741
791,-0.01183176487480741
792,-0.01183176487480741
793,-0.01183176487480741
794,-0.01183176487480741
795,-0.01183176487480741
796,-0.01183176487480741
797,-0.01183176487480741
798,-0.01183176487480741
799,-0.01183176487480741
800,-0.01183176487480741
801,-0.01183176487480741
802,-0.01183176487480741
803,-0.01183176487480741
804,-0.01183176487480741
805,-0.01183176487480741
806,-0.01183176487480741
807,-0.040930980406690895
808,-0.032999034636285764
809,0.03224317033649471
810,0.013729179332113999
811,0.013729179332113999
812,0.013729179332113999
813,0.013729179332113999
814,0.013729179332113999
815,0.013729179332113999
816,0.013729179332113999
817,0.013729179332113999
818,0.013729179332113999
819,0.013729179332113999
820,0.013729179332113999
821,0.013729179332113999
822,0.013729179332113999
823,0.013729179332113999
824,0.013729179332113999
825,0.013729179332113999
826,0.013729179332113999
827,0.013729179332113999
828,0.013729179332113999
829,0.013729179332113999
830,0.013729179332113999
831,0.013729179332113999
832,0.013729179332113999
833,0.013729179332113999
834,0.013729179332113999
835,0.013729179332113999
836,0.013729179332113999
837,0.013729179332113999
838,0.013729179332113999
839,0.013729179332113999
840,0.013729179332113999
841,0.013729179332113999
842,0.013729179332113999
843,0.013729179332113999
844,0.013729179332113999
845,0.013729179332113999
846,0.013729179332113999
847,0.013729179332113999
848,0.013729179332113999
849,0.013729179332113999
850,0.013729179332113999
851,0.013729179332113999
852,0.013729179332113999
853,0.013729179332113999
854,0.013729179332113999
855,0.013729179332113999
856,0.013729179332113999
857,0.013729179332113999
858,0.013729179332113999
859,0.013729179332113999
860,0.013729179332113999
861,0.013729179332113999
862,0.013729179332113999
863,0.013729179332113999
864,0.013729179332113999
865,0.017714872413681755
866,0.002166378663560788
867,0.0010797971030812202
868,0.0010797971030812202
869,0.0010797971030812202
870,0.0010797971030812202
871,0.0010797971030812202
872,0.0010797971030812202
873,0.0010797971030812202
874,0.0010797971030812202
875,0.0010797971030812202
876,0.0010797971030812202
877,0.0010797971030812202
878,0.0010797971030812202
879,0.0010797971030812202
880,0.0010797971030812202
881,0.0010797971030812202
882,0.0010797971030812202
883,0.0010797971030812202
884,0.0010797971030812202
885,0.0010797971030812202
886,0.0010797971030812202
887,0.0010797971030812202
888,0.0010797971030812202
889,0.0010797971030812202
890,0.0010797971030812202
891,0.0010797971030812202
892,0.0010797971030812202
893,0.0010797971030812202
894,0.0010797971030812202
895,0.0010797971030812202
896,0.0010797971030812202
897,0.0010797971030812202
898,0.0010797971030812202
899,0.0010797971030812202
900,0.0010797971030812202
901,0.0010797971030812202
902,0.0010797971030812202
903,0.0010797971030812202
904,0.0010797971030812202
905,0.0010797971030812202
906,0.0010797971030812202
907,0.0010797971030812202
908,0.0010797971030812202
909,0.0010797971030812202
910,0.0010797971030812202
911,0.0010797971030812202
912,0.0010797971030812202
913,0.0010797971030812202
914,0.0010797971030812202
915,0.0010797971030812202
916,0.0010797971030812202
917,0.0010797971030812202
918,0.0010797971030812202
919,0.0010797971030812202
920,0.0010797971030812202
921,0.0010797971030812202
922,-0.040942004464080146
923,-0.06085132492449784
924,-0.07537742042389617
925,0.005622852184755291
926,0.005622852184755291
927,0.005622852184755291
928,0.005622852184755291
929,0.005622852184755291
930,0.005622852184755291
931,0.005622852184755291
932,0.005622852184755291
933,0.005622852184755291
934,0.005622852184755291
935,0.005622852184755291
936,0.005622852184755291
937,0.005622852184755291
938,0.005622852184755291
939,0.005622852184755291
940,0.005622852184755291
941,0.005622852184755291
942,0.005622852184755291
943,0.005622852184755291
944,0.005622852184755291
945,0.005622852184755291
946,0.005622852184755291
947,0.005622852184755291
948,0.005622852184755291
949,0.005622852184755291
950,0.005622852184755291
951,0.005622852184755291
952,0.005622852184755291
953,0.005622852184755291
954,0.005622852184755291
955,0.005622852184755291
956,0.005622852184755291
957,0.005622852184755291
958,0.005622852184755291
959,0.005622852184755291
960,0.005622852184755291
961,0.005622852184755291
962,0.005622852184755291
963,0.005622852184755291
964,0.005622852184755291
965,0.005622852184755291
966,0.005622852184755291
967,0.005622852184755291
968,0.005622852184755291
969,0.005622852184755291
970,0.005622852184755291
971,0.005622852184755291
972,0.005622852184755291
973,0.005622852184755291
974,0.005622852184755291
975,0.005622852184755291
976,0.005622852184755291
977,0.005622852184755291
978,0.005622852184755291
979,0.005622852184755291
980,0.0
981,-0.03348505014808637
982,0.0
983,0.023689771122404665
984,0.023689771122404665
985,0.023689771122404665
986,0.023689771122404665
987,0.023689771122404665
988,0.023689771122404665
989,0.023689771122404665
990,0.023689771122404665
991,0.023689771122404665
992,0.023689771122404665
993,0.023689771122404665
994,0.023689771122404665
995,0.023689771122404665
996,0.023689771122404665
997,0.023689771122404665
998,0.023689771122404665
999,0.023689771122404665
1000,0.023689771122404665
1001,0.023689771122404665
1002,0.023689771122404665
1003,0.023689771122404665
1004,0.023689771122404665
1005,0.023689771122404665
1006,0.023689771122404665
1007,0.023689771122404665
1008,0.023689771122404665
1009,0.023689771122404665
1010,0.023689771122404665
1011,0.023689771122404665
1012,0.023689771122404665
1013,0.023689771122404665
1014,0.023689771122404665
1015,0.023689771122404665
1016,0.023689771122404665
1017,0.023689771122404665
1018,0.023689771122404665
1019,0.023689771122404665
1020,0.023689771122404665
1021,0.023689771122404665
1022,0.023689771122404665
1023,0.023689771122404665
1024,0.023689771122404665
1025,0.023689771122404665
1026,0.023689771122404665
1027,0.023689771122404665
1028,0.023689771122404665
1029,0.023689771122404665
1030,0.023689771122404665
1031,0.023689771122404665
1032,0.023689771122404665
1033,0.023689771122404665
1034,0.023689771122404665
1035,0.023689771122404665
1036,0.023689771122404665
1037,0.023689771122404665
1038,-0.05580384756974734
1039,-0.041009846999439346
1040,-0.023116706545348403
1041,-0.023116706545348403
1042,-0.023116706545348403
1043,-0.023116706545348403
1044,-0.023116706545348403
1045,-0.023116706545348403
1046,-0.023116706545348403
1047,-0.023116706545348403
1048,-0.023116706545348403
1049,-0.023116706545348403
1050,-0.023116706545348403
1051,-0.023116706545348403
1052,-0.023116706545348403
1053,-0.023116706545348403
1054,-0.023116706545348403
1055,-0.023116706545348403
1056,-0.023116706545348403
1057,-0.023116706545348403
1058,-0.023116706545348403
1059,-0.023116706545348403
1060,-0.023116706545348403
1061,-0.023116706545348403
1062,-0.023116706545348403
1063,-0.023116706545348403
1064,-0.023116706545348403
1065,-0.023116706545348403
1066,-0.023116706545348403
1067,-0.023116706545348403
1068,-0.023116706545348403
1069,-0.023116706545348403
1070,-0.023116706545348403
1071,-0.023116706545348403
1072,-0.023116706545348403
1073,-0.023116706545348403
1074,-0.023116706545348403
1075,-0.023116706545348403
1076,-0.023116706545348403
1077,-0.023116706545348403
1078,-0.023116706545348403
1079,-0.023116706545348403
1080,-0.023116706545348403
1081,-0.023116706545348403
1082,-0.023116706545348403
1083,-0.023116706545348403
1084,-0.023116706545348403
1085,-0.023116706545348403
1086,-0.023116706545348403
1087,-0.023116706545348403
1088,-0.023116706545348403
1089,-0.023116706545348403
1090,-0.023116706545348403
1091,-0.023116706545348403
1092,-0.023116706545348403
1093,-0.023116706545348403
1094,-0.023116706545348403
1095,0.009509429272772225
1096,0.014633918562844524
1097,-0.015199400928284304
1098,-0.0010228087216714384
1099,-0.0010228087216714384
1100,-0.0010228087216714384
1101,-0.0010228087216714384
1102,-0.0010228087216714384
1103,-0.0010228087216714384
1104,-0.0010228087216714384
1105,-0.0010228087216714384
1106,-0.0010228087216714384
1107,-0.0010228087216714384
1108,-0.0010228087216714384
1109,-0.0010228087216714384
1110,-0.0010228087216714384
1111,-0.0010228087216714384
1112,-0.0010228087216714384
1113,-0.0010228087216714384
1114,-0.0010228087216714384
1115,-0.0010228087216714384
1116,-0.0010228087216714384
1117,-0.0010228087216714384
1118,-0.0010228087216714384
1119,-0.0010228087216714384
1120,-0.0010228087216714384
1121,-0.0010228087216714384
1122,-0.0010228087216714384
1123,-0.0010228087216714384
1124,-0.0010228087216714384
1125,-0.0010228087216714384
1126,-0.0010228087216714384
1127,-0.0010228087216714384
1128,-0.0010228087216714384
1129,-0.0010228087216714384
1130,-0.0010228087216714384
1131,-0.0010228087216714384
1132,-0.0010228087216714384
1133,-0.0010228087216714384
1134,-0.0010228087216714384
1135,-0.0010228087216714384
1136,-0.0010228087216714384
1137,-0.0010228087216714384
1138,-0.0010228087216714384
1139,-0.0010228087216714384
1140,-0.0010228087216714384
1141,-0.0010228087216714384
1142,-0.0010228087216714384
1143,-0.0010228087216714384
1144,-0.0010228087216714384
1145,-0.0010228087216714384
1146,-0.0010228087216714384
1147,-0.0010228087216714384
1148,-0.0010228087216714384
1149,-0.0010228087216714384
1150,-0.0010228087216714384
1151,-0.0010228087216714384
1152,-0.0010228087216714384
1153,0.0
1154,-0.00953644236496856
1155,0.03708301574747949
1156,-0.007701700006970832
1157,-0.007701700006970832
1158,-0.007701700006970832
1159,-0.007701700006970832
1160,-0.007701700006970832
1161,-0.007701700006970832
1162,-0.007701700006970832
1163,-0.007701700006970832
1164,-0.007701700006970832
1165,-0.007701700006970832
1166,-0.007701700006970832
1167,-0.007701700006970832
1168,-0.007701700006970832
1169,-0.007701700006970832
1170,-0.007701700006970832
1171,-0.007701700006970832
1172,-0.007701700006970832
1173,-0.007701700006970832
1174,-0.007701700006970832
1175,-0.007701700006970832
1176,-0.007701700006970832
1177,-0.007701700006970832
1178,-0.007701700006970832
1179,-0.007701700006970832
1180,-0.007701700006970832
1181,-0.007701700006970832
1182,-0.007701700006970832
